"STATION","NAME","location","LATITUDE","LONGITUDE","ELEVATION","nrows","min.date","max.date","AWND.n","DAPR.n","DASF.n","EVAP.n","FMTM.n","MDPR.n","MDSF.n","MNPN.n","MXPN.n","PGTM.n","PRCP.n","SN32.n","SN52.n","SNOW.n","SNWD.n","SX32.n","SX52.n","TAVG.n","TMAX.n","TMIN.n","TOBS.n","WDF2.n","WDF5.n","WDMV.n","WESD.n","WESF.n","WSF2.n","WSF5.n","WSFG.n","WT01.n","WT02.n","WT03.n","WT04.n","WT05.n","WT06.n","WT07.n","WT08.n","WT09.n","WT10.n","WT11.n","WT13.n","WT14.n","WT15.n","WT16.n","WT17.n","WT18.n","WT19.n","WT21.n","WT22.n","SN53.n","SX53.n","tavg2.n","ZCTA5CE10","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","GEOID","community"
"US1INLK0031","MERRILLVILLE 0.8 NNW, IN US","(41.4826,-87.3325)",41.4826,-87.3325,200.9,500,2008-03-04,2011-04-24,0,0,0,0,0,0,0,0,0,0,500,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410,NA,NA,NA,NA,NA,NA
"US1INLK0033","MERRILLVILLE 1.6 ESE, IN US","(41.4621,-87.2968)",41.4621,-87.2968,216.7,2377,2008-07-08,2017-07-23,0,0,0,0,0,0,0,0,0,0,2377,0,0,1410,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410,NA,NA,NA,NA,NA,NA
"US1INLK0034","HOBART 1.2 SSW, IN US","(41.515,-87.2706)",41.515,-87.2706,190.5,491,2012-07-13,2016-10-16,0,0,0,0,0,0,0,0,0,0,491,0,0,267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46342,NA,NA,NA,NA,NA,NA
"US1INLK0035","ST. JOHN 1.9 ENE, IN US","(41.4559,-87.4412)",41.4559,-87.4412,221.9,1127,2008-06-26,2015-02-06,0,0,0,0,0,0,0,0,0,0,1126,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46373,NA,NA,NA,NA,NA,NA
"US1INLK0037","SCHERERVILLE 2.3 E, IN US","(41.4928,-87.4049)",41.4928,-87.4049,195.4,717,2008-09-09,2012-05-21,0,0,0,0,0,0,0,0,0,0,717,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46375,NA,NA,NA,NA,NA,NA
"US1INLK0040","GARY 4.1 SSW, IN US","(41.5448,-87.3848)",41.5448,-87.3848,191.7,1823,2009-05-03,2018-03-28,0,0,0,0,0,0,0,0,0,0,1823,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46408,NA,NA,NA,NA,NA,NA
"US1INLK0042","HIGHLAND 1.2 N, IN US","(41.5659,-87.4616)",41.5659,-87.4616,181.7,518,2009-10-01,2011-07-29,0,0,0,0,0,0,0,0,0,0,517,0,0,357,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46322,NA,NA,NA,NA,NA,NA
"US1INLK0045","MERRILLVILLE 3.0 NW, IN US","(41.5038,-87.3649)",41.5038,-87.3649,191.1,404,2009-11-24,2012-02-09,0,0,0,0,0,0,0,0,0,0,404,0,0,252,52,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410,NA,NA,NA,NA,NA,NA
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","(41.4463,-87.4802)",41.4463,-87.4802,213.4,3148,2010-01-01,2018-11-26,0,0,0,0,0,0,0,0,0,0,3147,0,0,3053,1266,0,0,0,0,0,0,0,0,0,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46373,NA,NA,NA,NA,NA,NA
"US1INLK0049","HIGHLAND 1.0 ESE, IN US","(41.5423,-87.4397)",41.5423,-87.4397,187.1,1194,2009-11-28,2014-02-28,0,0,0,0,0,0,0,0,0,0,1194,0,0,773,74,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46322,NA,NA,NA,NA,NA,NA
"US1INLK0050","HOBART 1.6 E, IN US","(41.5351,-87.2362)",41.5351,-87.2362,190.2,966,2009-12-04,2018-12-29,0,0,0,0,0,0,0,0,0,0,966,0,0,293,186,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46342,NA,NA,NA,NA,NA,NA
"US1INLK0057","WV90 HOBART 1.3 ENE, IN US","(41.5405,-87.246)",41.5405,-87.246,191.7,966,2012-01-16,2016-09-20,0,0,0,0,0,0,0,0,0,0,957,0,0,584,85,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46342,NA,NA,NA,NA,NA,NA
"US1INLK0058","KB9UUO NEW CHICAGO 0.6 SSE, IN US","(41.5514,-87.267)",41.5514,-87.267,192.6,143,2012-01-25,2016-07-29,0,0,0,0,0,0,0,0,0,0,143,0,0,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46342,NA,NA,NA,NA,NA,NA
"US1INLK0059","W9MAL MERRILLVILLE 2.0 NNW, IN US","(41.4955,-87.3461)",41.4955,-87.3461,192.6,1703,2012-01-15,2018-12-29,0,0,0,0,0,0,0,0,0,0,1700,0,0,1039,281,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410,NA,NA,NA,NA,NA,NA
"US1INLK0063","GARY 4.8 ENE, IN US","(41.617,-87.2546)",41.617,-87.2546,186.5,1945,2013-03-20,2018-12-30,0,0,0,0,0,0,0,0,0,0,1944,0,0,1436,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46403,NA,NA,NA,NA,NA,NA
"US1INLK0067","SCHERERVILLE 1.1 E, IN US","(41.4893,-87.4275)",41.4893,-87.4275,196.6,1649,2013-08-02,2018-12-30,0,0,0,0,0,0,0,0,0,0,1649,0,0,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46375,NA,NA,NA,NA,NA,NA
"US1INLK0068","HOBART 0.7 NNW, IN US","(41.5417,-87.2715)",41.5417,-87.2715,195.7,1412,2013-07-20,2018-07-27,0,0,0,0,0,0,0,0,0,0,1411,0,0,989,247,0,0,0,0,0,0,0,0,0,245,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46342,NA,NA,NA,NA,NA,NA
"US1INLK0070","SCHERERVILLE 2.1 ESE, IN US","(41.4738,-87.4139)",41.4738,-87.4139,207.9,115,2013-07-28,2016-08-16,0,0,0,0,0,0,0,0,0,0,115,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46307,NA,NA,NA,NA,NA,NA
"US1INLK0071","HIGHLAND 1.0 NW, IN US","(41.5587,-87.4734)",41.5587,-87.4734,186.8,109,2013-08-30,2013-12-30,0,0,0,0,0,0,0,0,0,0,109,0,0,82,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46322,NA,NA,NA,NA,NA,NA
"US1INLK0078","SCHERERVILLE 1.4 E, IN US","(41.4853,-87.4215)",41.4853,-87.4215,200.3,1375,2014-05-16,2018-12-19,0,0,0,0,0,0,0,0,0,0,1375,0,0,976,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46375,NA,NA,NA,NA,NA,NA
"US1INLK0079","HIGHLAND 0.7 ESE, IN US","(41.5435,-87.4459)",41.5435,-87.4459,187.5,976,2014-08-31,2018-05-31,0,0,0,0,0,0,0,0,0,0,976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46322,NA,NA,NA,NA,NA,NA
"US1INLK0088","HOBART 1.0 E, IN US","(41.5334,-87.2491)",41.5334,-87.2491,189.3,455,2016-04-25,2018-06-16,0,0,0,0,0,0,0,0,0,0,455,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46342,NA,NA,NA,NA,NA,NA
"US1INLK0089","HAMMOND 0.6 SSW, IN US","(41.6121,-87.4941)",41.6121,-87.4941,180.1,744,2016-05-01,2018-12-25,0,0,0,0,0,0,0,0,0,0,744,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46320,NA,NA,NA,NA,NA,NA
"US1INLK0090","HAMMOND 3.4 ESE, IN US","(41.5967,-87.4334)",41.5967,-87.4334,182,129,2017-09-05,2018-11-06,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46323,NA,NA,NA,NA,NA,NA
"US1INLK0091","MUNSTER 1.5 NNW, IN US","(41.568,-87.5107)",41.568,-87.5107,182,648,2016-09-13,2018-12-29,0,0,0,0,0,0,0,0,0,0,632,0,0,76,58,0,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46321,NA,NA,NA,NA,NA,NA
"US1INLK0094","GRIFFITH 1.2 N, IN US","(41.5394,-87.4258)",41.5394,-87.4258,188.1,360,2017-04-21,2018-11-07,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46319,NA,NA,NA,NA,NA,NA
"US1INLK0096","KA9GKT GARY 3.8 SSE, IN US","(41.5417,-87.327)",41.5417,-87.327,0,268,2018-01-04,2018-12-29,0,0,0,0,0,0,0,0,0,0,268,0,0,178,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46409,NA,NA,NA,NA,NA,NA
"US1INLK0099","ST. JOHN 2.8 SE, IN US","(41.4152,-87.4436)",41.4152,-87.4436,223.1,230,2018-05-15,2018-12-30,0,0,0,0,0,0,0,0,0,0,230,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46307,NA,NA,NA,NA,NA,NA
"US1INPT0032","PORTAGE 0.9 ESE, IN US","(41.5825,-87.1656)",41.5825,-87.1656,196.9,3774,2006-09-06,2018-12-10,0,0,0,0,0,0,0,0,0,0,3772,0,0,2923,1374,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46368,NA,NA,NA,NA,NA,NA
"US1INPT0051","PORTAGE 0.8 SW, IN US","(41.5792,-87.1938)",41.5792,-87.1938,198.1,340,2006-12-10,2008-11-03,0,0,0,0,0,0,0,0,0,0,340,0,0,340,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46368,NA,NA,NA,NA,NA,NA
"US1INPT0059","OGDEN DUNES 0.6 NE, IN US","(41.6276,-87.1843)",41.6276,-87.1843,189,107,2007-04-29,2008-04-16,0,0,0,0,0,0,0,0,0,0,106,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46368,NA,NA,NA,NA,NA,NA
"USC00111497","CHICAGO BOTANIC GARDEN, IL US","(42.13987,-87.78537)",42.13987,-87.78537,192,4744,2006-01-01,2018-12-31,0,0,0,2145,0,1,0,2181,2166,0,4722,4664,4664,4437,4436,4665,4664,0,4737,4736,4734,0,0,2236,546,0,0,0,0,225,0,179,9,8,46,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4733,60022,17,31,800200,1,170318002001,NA
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","(41.8558,-87.6094)",41.8558,-87.6094,177.7,4708,2006-01-01,2018-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,4690,4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4689,60605,17,31,330100,4,170313301004,"NEAR SOUTH SIDE"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","(41.7372,-87.7775)",41.7372,-87.7775,189,4747,2006-01-01,2018-12-30,0,0,0,0,0,0,0,0,0,0,4737,0,0,4624,4619,0,0,0,4743,4742,4747,0,0,0,13,0,0,0,0,831,0,561,59,17,56,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,4740,60459,17,31,821002,4,170318210024,NA
"USC00113490","GLEN ELLYN 4 S, IL US","(41.8266,-88.058)",41.8266,-88.058,208.8,4692,2006-01-01,2018-12-30,0,16,1,0,0,18,2,0,0,0,4665,0,0,3322,3328,0,0,0,0,0,0,0,0,0,15,0,0,0,0,137,0,332,42,15,33,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,60137,17,43,842706,3,170438427063,NA
"USC00114816","LA GRANGE, IL US","(41.79528,-87.87083)",41.79528,-87.87083,200.9,2716,2006-01-01,2013-07-05,0,0,0,0,0,0,0,0,0,0,2709,0,0,2713,2710,0,0,0,0,0,0,0,0,0,73,0,0,0,0,94,0,275,29,2,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,60525,17,31,820103,3,170318201033,NA
"USC00114890","LANSING, IL US","(41.5422,-87.5416)",41.5422,-87.5416,189,4518,2006-01-01,2018-12-30,0,9,0,0,0,11,1,0,0,0,4365,0,0,4515,4507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60411,17,31,828506,1,170318285061,NA
"USC00115097","LISLE MORTON ARBORETUM, IL US","(41.8127,-88.0727)",41.8127,-88.0727,207.3,4264,2007-04-01,2018-12-29,0,19,0,0,0,20,0,0,0,0,4216,0,0,4249,4247,0,0,0,4195,4195,4191,0,0,0,39,0,0,0,0,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4170,60532,17,43,846002,3,170438460023,NA
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","(41.7091,-87.8761)",41.7091,-87.8761,217.9,4678,2006-01-01,2018-12-30,0,5,0,0,0,5,0,0,0,0,4662,0,0,4209,4206,0,0,0,2148,2154,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147,60480,17,31,823801,3,170318238013,NA
"USC00115314","MANHATTAN 5 NE, IL US","(41.45886,-87.91044)",41.45886,-87.91044,228,3186,2010-01-01,2018-12-31,0,8,0,0,0,8,0,0,0,0,3176,0,0,3066,2712,0,0,0,0,0,0,0,0,0,197,54,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60442,17,197,883510,1,171978835101,NA
"USC00115763","MONEE RESERVOIR, IL US","(41.39355,-87.76438)",41.39355,-87.76438,225.6,4391,2006-01-01,2018-12-27,0,109,0,0,0,150,1,0,0,0,4108,0,0,3229,3206,0,0,0,0,0,0,0,0,0,4,0,0,0,0,220,0,240,27,11,19,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,60449,17,197,883602,4,171978836024,NA
"USC00116281","OAK BROOK 2 W, IL US","(41.8422,-87.973)",41.8422,-87.973,217.9,3072,2006-01-01,2014-05-31,0,0,0,0,0,0,0,0,0,0,3072,0,0,3071,3071,0,0,0,0,0,0,0,0,0,27,0,0,0,0,713,0,265,46,24,106,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,60523,17,43,844402,1,170438444021,NA
"USC00116616","PARK FOREST, IL US","(41.4947,-87.6802)",41.4947,-87.6802,216.4,4597,2006-01-01,2018-12-31,0,4,0,0,0,20,7,0,0,0,4550,0,0,4117,4099,0,0,0,4525,4542,4543,0,0,0,0,0,0,0,0,76,0,100,10,6,11,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4522,60466,17,31,830300,4,170318303004,NA
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","(41.60413,-88.08497)",41.60413,-88.08497,201.2,4748,2006-01-01,2018-12-31,0,0,0,0,0,0,0,0,0,0,4735,0,0,4741,4745,0,0,0,4748,4748,4744,0,0,0,0,0,0,0,0,200,0,245,27,18,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4748,60446,17,197,884101,1,171978841011,NA
"USC00118324","STREAMWOOD, IL US","(42.02556,-88.17833)",42.02556,-88.17833,249.6,2116,2006-01-01,2011-11-27,0,0,0,0,0,1,0,0,0,0,2113,324,324,2115,2110,324,324,0,2103,2101,2106,0,0,0,35,0,0,0,322,328,0,169,10,4,21,0,0,0,0,9,0,0,0,0,0,0,0,0,0,324,324,2098,60107,17,31,804306,1,170318043061,NA
"USC00119221","WHEATON 3 SE, IL US","(41.8127,-88.0727)",41.8127,-88.0727,207.3,424,2006-01-01,2007-02-28,0,0,0,0,0,0,0,0,0,0,424,0,0,424,424,0,0,0,424,424,424,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,60532,17,43,846002,3,170438460023,NA
"USC00121940","CROWN POINT 1 N, IN US","(41.4388,-87.3545)",41.4388,-87.3545,212.1,4700,2006-01-01,2018-12-30,0,8,0,0,0,8,0,0,0,0,4694,0,0,3837,3120,0,0,0,0,0,0,0,0,0,103,144,0,0,0,27,0,52,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,46307,NA,NA,NA,NA,NA,NA
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","(42.12083,-87.90472)",42.12083,-87.90472,193.9,4714,2006-01-01,2018-12-29,4697,0,0,0,0,0,0,0,0,4714,4694,0,0,0,0,0,0,0,4709,4709,0,4714,4714,0,0,0,4714,4714,0,1493,152,377,0,1,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4709,60090,17,31,802505,3,170318025053,NA
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","(41.78611,-87.75222)",41.78611,-87.75222,186.5,4714,2006-01-01,2018-12-29,4707,0,0,0,0,0,0,0,0,4713,4709,0,0,97,97,0,0,0,4714,4714,0,4713,4713,0,0,0,4713,4713,0,1313,86,384,0,8,0,0,904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4714,60638,17,31,980100,1,170319801001,"GARFIELD RIDGE"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","(41.995,-87.9336)",41.995,-87.9336,201.8,4747,2006-01-01,2018-12-30,4747,0,0,0,2099,0,0,0,0,2083,4747,0,0,4747,4747,0,0,2100,4747,4747,0,4747,4725,0,1826,0,4747,4725,0,1852,147,508,86,338,36,85,1040,61,0,15,869,220,8,1122,14,445,2,7,39,0,0,4747,60007,17,31,980000,1,170319800001,"OHARE"
