"FID_noaa_w","Field1","STATION","NAME","location","LATITUDE","LONGITUDE","ELEVATION","nrows","min_date","max_date","AWND_n","DAPR_n","DASF_n","EVAP_n","FMTM_n","MDPR_n","MDSF_n","MNPN_n","MXPN_n","PGTM_n","PRCP_n","SN32_n","SN52_n","SNOW_n","SNWD_n","SX32_n","SX52_n","TAVG_n","TMAX_n","TMIN_n","TOBS_n","WDF2_n","WDF5_n","WDMV_n","WESD_n","WESF_n","WSF2_n","WSF5_n","WSFG_n","WT01_n","WT02_n","WT03_n","WT04_n","WT05_n","WT06_n","WT07_n","WT08_n","WT09_n","WT10_n","WT11_n","WT13_n","WT14_n","WT15_n","WT16_n","WT17_n","WT18_n","WT19_n","WT21_n","WT22_n","SN53_n","SX53_n","tavg2_n","FID_tl_201","ZCTA5CE10","GEOID10","CLASSFP10","MTFCC10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10"
126,127,"US1ILDP0015","GLENDALE HEIGHTS 0.7 NNE, IL US","(41.9296,-88.0751)",41.9296,-88.0751,238,395,3/9/2006,12/19/2008,0,0,0,0,0,0,0,0,0,0,395,0,0,394,195,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15842,"60139","60139","B5","G6350","S",14380613,360439,"+41.9188772","-088.0780946"
44,45,"US1ILCK0097","CHICAGO 6.8 NNE, IL US","(41.9301,-87.6393)",41.9301,-87.6393,180,1362,3/26/2008,3/8/2012,0,0,0,0,0,0,0,0,0,0,1362,0,0,982,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21193,"60614","60614","B5","G6350","S",8080173,864324,"+41.9227137","-087.6495775"
102,103,"US1ILCK0238","ELMWOOD PARK 0.7 NNW, IL US","(41.9314,-87.8231)",41.9314,-87.8231,192,325,4/1/2014,9/1/2018,0,0,0,0,0,0,0,0,0,0,325,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4454,"60707","60707","B5","G6350","S",9344358,0,"+41.9218528","-087.8072823"
47,48,"US1ILCK0102","ELMWOOD PARK 4.3 E, IL US","(41.9331,-87.7334)",41.9331,-87.7334,186,338,4/2/2008,8/27/2009,0,0,0,0,0,0,0,0,0,0,338,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22621,"60641","60641","B5","G6350","S",10468072,0,"+41.9466057","-087.7467867"
29,30,"US1ILCK0070","HARWOOD HEIGHTS 2.6 SE, IL US","(41.9393,-87.77)",41.9393,-87.77,191,231,3/25/2007,12/5/2007,0,0,0,0,0,0,0,0,0,0,231,0,0,231,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22257,"60634","60634","B5","G6350","S",18422451,24085,"+41.9461885","-087.8061174"
197,198,"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","(41.9397,-88.0666)",41.9397,-88.0666,221,424,9/3/2017,12/28/2018,0,0,0,0,0,0,0,0,0,0,423,0,0,269,3,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10511,"60108","60108","B5","G6350","S",18743040,799550,"+41.9500216","-088.0918650"
157,158,"US1ILDP0071","ADDISON 1.6 WNW, IL US","(41.9415,-88.0356)",41.9415,-88.0356,227,181,5/14/2008,11/16/2008,0,0,0,0,0,0,0,0,0,0,181,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9879,"60101","60101","B5","G6350","S",29950578,749930,"+41.9305118","-088.0178208"
185,186,"US1ILDP0114","BLOOMINGDALE 0.5 ESE, IL US","(41.9474,-88.0769)",41.9474,-88.0769,234,184,6/13/2013,8/11/2014,0,0,0,0,0,0,0,0,0,0,184,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10511,"60108","60108","B5","G6350","S",18743040,799550,"+41.9500216","-088.0918650"
80,81,"US1ILCK0179","CHICAGO 4.8 NNW, IL US","(41.9481,-87.6588)",41.9481,-87.6588,183,254,4/20/2011,5/21/2017,0,0,0,0,0,0,0,0,0,0,254,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21189,"60613","60613","B5","G6350","S",5632034,1114040,"+41.9569485","-087.6542721"
48,49,"US1ILCK0104","LINCOLNWOOD 5.1 SE, IL US","(41.9494,-87.6703)",41.9494,-87.6703,182,174,3/30/2008,11/19/2008,0,0,0,0,0,0,0,0,0,0,174,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21189,"60613","60613","B5","G6350","S",5632034,1114040,"+41.9569485","-087.6542721"
171,172,"US1ILDP0090","HANOVER PARK 2.2 SSW, IL US","(41.9551,-88.1588)",41.9551,-88.1588,244,1078,5/3/2010,7/20/2017,0,0,0,0,0,0,0,0,0,0,1078,0,0,679,204,0,0,0,0,0,0,0,0,0,24,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15829,"60133","60133","B5","G6350","S",21064655,776671,"+41.9778424","-088.1431991"
177,178,"US1ILDP0099","BENSENVILLE 0.3 WSW, IL US","(41.9556,-87.9492)",41.9556,-87.9492,206,197,4/5/2011,4/1/2012,0,0,0,0,0,0,0,0,0,0,197,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10507,"60106","60106","B5","G6350","S",23306908,226280,"+41.9597007","-087.9418346"
158,159,"US1ILDP0072","BLOOMINGDALE 0.9 NNE, IL US","(41.9609,-88.0823)",41.9609,-88.0823,228,119,3/17/2009,6/10/2016,0,0,0,0,0,0,0,0,0,0,119,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10511,"60108","60108","B5","G6350","S",18743040,799550,"+41.9500216","-088.0918650"
153,154,"US1ILDP0063","BARTLETT 1.0 SSE, IL US","(41.9641,-88.2014)",41.9641,-88.2014,242,2177,3/18/2008,1/31/2015,0,0,0,0,0,0,0,0,0,0,2169,0,0,1575,632,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9883,"60103","60103","B5","G6350","S",49776688,794878,"+41.9805463","-088.2047613"
73,74,"US1ILCK0168","RAVENSWOOD MANOR 0.1 ESE, IL US","(41.9642,-87.6974)",41.9642,-87.6974,178,910,8/31/2010,12/2/2018,0,0,0,0,0,0,0,0,0,0,910,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21852,"60625","60625","B5","G6350","S",10035096,87870,"+41.9730757","-087.7003620"
156,157,"US1ILDP0070","BARTLETT 0.8 S, IL US","(41.9669,-88.2055)",41.9669,-88.2055,245,299,6/1/2008,12/8/2009,0,0,0,0,0,0,0,0,0,0,299,0,0,234,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9883,"60103","60103","B5","G6350","S",49776688,794878,"+41.9805463","-088.2047613"
178,179,"US1ILDP0100","BARTLETT 1.1 SE, IL US","(41.9692,-88.1873)",41.9692,-88.1873,240,818,6/6/2011,8/30/2016,0,0,0,0,0,0,0,0,0,0,818,0,0,472,147,0,0,0,0,0,0,0,0,0,142,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9883,"60103","60103","B5","G6350","S",49776688,794878,"+41.9805463","-088.2047613"
0,1,"US1ILCK0005","HARWOOD HEIGHTS 1.0 ENE, IL US","(41.9704,-87.7879)",41.9704,-87.7879,192,446,12/20/2006,1/17/2009,0,0,0,0,0,0,0,0,0,0,407,0,0,440,103,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21872,"60630","60630","B5","G6350","S",12365865,3028,"+41.9720714","-087.7565695"
117,118,"US1ILCK0285","HARWOOD HEIGHTS 0.4 NNE, IL US","(41.9715,-87.8033)",41.9715,-87.8033,198,829,8/29/2016,12/30/2018,0,0,0,0,0,0,0,0,0,0,829,0,0,342,279,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4448,"60656","60656","B5","G6350","S",8465225,0,"+41.9742800","-087.8271283"
151,152,"US1ILDP0061","ROSELLE 0.5 S, IL US","(41.9739,-88.0846)",41.9739,-88.0846,236,473,5/25/2008,5/23/2011,0,0,0,0,0,0,0,0,0,0,473,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16179,"60172","60172","B5","G6350","S",18073672,292993,"+41.9798501","-088.0896278"
170,171,"US1ILDP0087","ROSELLE 1.2 ESE, IL US","(41.9766,-88.0598)",41.9766,-88.0598,232,2751,3/8/2010,12/30/2018,0,0,0,0,0,0,0,0,0,0,2749,0,0,1813,269,0,0,0,0,0,0,0,0,0,259,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16179,"60172","60172","B5","G6350","S",18073672,292993,"+41.9798501","-088.0896278"
163,164,"US1ILDP0077","ROSELLE 1.1 W, IL US","(41.9778,-88.1036)",41.9778,-88.1036,242,2517,5/1/2009,10/11/2016,0,0,0,0,0,0,0,0,0,0,2507,0,0,1703,399,0,0,0,0,0,0,0,0,0,144,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16179,"60172","60172","B5","G6350","S",18073672,292993,"+41.9798501","-088.0896278"
87,88,"US1ILCK0196","HARWOOD HEIGHTS 1.9 NNE, IL US","(41.9904,-87.7872)",41.9904,-87.7872,190,1546,3/12/2012,8/22/2016,0,0,0,0,0,0,0,0,0,0,1546,0,0,648,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22535,"60646","60646","B5","G6350","S",11840699,0,"+41.9930193","-087.7596273"
38,39,"US1ILCK0084","BARTLETT 1.2 NE, IL US","(41.9916,-88.1887)",41.9916,-88.1887,247,629,12/1/2007,5/10/2013,0,0,0,0,0,0,0,0,0,0,629,0,0,529,175,0,0,0,0,0,0,0,0,0,119,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9883,"60103","60103","B5","G6350","S",49776688,794878,"+41.9805463","-088.2047613"
302,303,"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","(41.995,-87.9336)",41.995,-87.9336,202,4747,1/1/2006,12/30/2018,4747,0,0,0,2099,0,0,0,0,2083,4747,0,0,4747,4747,0,0,2100,4747,4747,0,4747,4725,0,1826,0,4747,4725,0,1852,147,508,86,338,36,85,1040,61,0,15,869,220,8,1122,14,445,2,7,39,0,0,4747,4094,"60007","60007","B5","G6350","S",36478442,914908,"+42.0086000","-087.9973398"
32,33,"US1ILCK0075","ELK GROVE VILLAGE 2.2 WSW, IL US","(41.9953,-88.0527)",41.9953,-88.0527,222,4208,5/7/2007,12/30/2018,0,0,0,0,0,0,0,0,0,0,4208,0,0,3258,1611,0,0,0,0,0,0,0,0,0,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,"60007","60007","B5","G6350","S",36478442,914908,"+42.0086000","-087.9973398"
95,96,"US1ILCK0214","ROGERS PARK 1.5 SW, IL US","(41.9957,-87.6918)",41.9957,-87.6918,181,1918,4/14/2013,12/29/2018,0,0,0,0,0,0,0,0,0,0,1917,0,0,1280,42,0,0,0,0,0,0,0,0,0,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450,"60659","60659","B5","G6350","S",5251087,2818,"+41.9914885","-087.7039859"
42,43,"US1ILCK0094","LINCOLNWOOD 1.8 E, IL US","(42.0019,-87.6985)",42.0019,-87.6985,184,3878,3/11/2008,12/30/2018,0,0,0,0,0,0,0,0,0,0,3878,0,0,2661,733,0,0,0,0,0,0,0,0,0,183,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22531,"60645","60645","B5","G6350","S",5847015,0,"+42.0085584","-087.6947354"
24,25,"US1ILCK0063","ELK GROVE VILLAGE 0.6 ESE, IL US","(42.0039,-87.9813)",42.0039,-87.9813,213,4021,3/26/2007,12/30/2018,0,0,0,0,0,0,0,0,0,0,4021,0,0,2863,128,0,0,0,0,0,0,0,0,0,55,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,"60007","60007","B5","G6350","S",36478442,914908,"+42.0086000","-087.9973398"
100,101,"US1ILCK0232","ROGERS PARK 0.6 ESE, IL US","(42.0043,-87.6697)",42.0043,-87.6697,180,1684,3/12/2014,12/29/2018,0,0,0,0,0,0,0,0,0,0,1684,0,0,670,160,0,0,0,0,0,0,0,0,0,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21856,"60626","60626","B5","G6350","S",4415535,1192512,"+42.0100191","-087.6670946"
81,82,"US1ILCK0180","PARK RIDGE 0.5 SSW, IL US","(42.0044,-87.846)",42.0044,-87.846,194,2458,4/13/2011,12/26/2018,0,0,0,0,0,0,0,0,0,0,2457,0,0,1356,923,0,0,0,0,0,0,0,0,0,677,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9014,"60068","60068","B5","G6350","S",18367930,84149,"+42.0117617","-087.8434336"
21,22,"US1ILCK0058","STREAMWOOD 1.1 SW, IL US","(42.01,-88.19)",42.01,-88.19,248,1431,2/16/2007,3/6/2013,0,0,0,0,0,0,0,0,0,0,1430,0,0,1431,1336,0,0,0,0,0,0,0,0,0,1107,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10508,"60107","60107","B5","G6350","S",20651635,86802,"+42.0205861","-088.1777706"
89,90,"US1ILCK0199","SCHAUMBURG 1.6 S, IL US","(42.0104,-88.0828)",42.0104,-88.0828,250,266,5/9/2012,5/17/2013,0,0,0,0,0,0,0,0,0,0,266,0,0,187,47,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26290,"60193","60193","B5","G6350","S",23661240,75197,"+42.0096620","-088.0966499"
84,85,"US1ILCK0190","SCHAUMBURG 2.1 SW, IL US","(42.0133,-88.1143)",42.0133,-88.1143,251,365,8/10/2011,12/28/2012,0,0,0,0,0,0,0,0,0,0,365,0,0,238,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26290,"60193","60193","B5","G6350","S",23661240,75197,"+42.0096620","-088.0966499"
55,56,"US1ILCK0129","SCHAUMBURG 2.7 WSW, IL US","(42.0135,-88.1289)",42.0135,-88.1289,252,2053,10/8/2008,10/15/2015,0,0,0,0,0,0,0,0,0,0,2053,0,0,1429,695,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26290,"60193","60193","B5","G6350","S",23661240,75197,"+42.0096620","-088.0966499"
76,77,"US1ILCK0172","ELK GROVE VILLAGE 0.6 NNE, IL US","(42.0145,-87.988)",42.0145,-87.988,215,276,11/13/2010,3/6/2013,0,0,0,0,0,0,0,0,0,0,275,0,0,276,229,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,"60007","60007","B5","G6350","S",36478442,914908,"+42.0086000","-087.9973398"
85,86,"US1ILCK0192","PARK RIDGE 0.7 WNW, IL US","(42.0168,-87.8557)",42.0168,-87.8557,193,2180,8/31/2011,12/28/2018,0,0,0,0,0,0,0,0,0,0,2179,0,0,1513,599,0,0,0,0,0,0,0,0,0,46,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9014,"60068","60068","B5","G6350","S",18367930,84149,"+42.0117617","-087.8434336"
37,38,"US1ILCK0083","STREAMWOOD 0.2 SW, IL US","(42.0188,-88.1755)",42.0188,-88.1755,246,985,9/4/2007,7/2/2018,0,0,0,0,0,0,0,0,0,0,985,0,0,566,60,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10508,"60107","60107","B5","G6350","S",20651635,86802,"+42.0205861","-088.1777706"
297,298,"USC00118324","STREAMWOOD, IL US","(42.02556,-88.17833)",42.02556,-88.17833,250,2116,1/1/2006,11/27/2011,0,0,0,0,0,1,0,0,0,0,2113,324,324,2115,2110,324,324,0,2103,2101,2106,0,0,0,35,0,0,0,322,328,0,169,10,4,21,0,0,0,0,9,0,0,0,0,0,0,0,0,0,324,324,2098,10508,"60107","60107","B5","G6350","S",20651635,86802,"+42.0205861","-088.1777706"
56,57,"US1ILCK0131","SCHAUMBURG 2.0 E, IL US","(42.0303,-88.044)",42.0303,-88.044,226,2744,12/21/2008,12/30/2018,0,0,0,0,0,0,0,0,0,0,2743,0,0,2036,892,0,0,0,0,0,0,0,0,0,44,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16180,"60173","60173","B5","G6350","S",15861904,9786,"+42.0515564","-088.0555224"
41,42,"US1ILCK0091","EVANSTON 1.2 SSE, IL US","(42.0306,-87.6857)",42.0306,-87.6857,188,1186,3/17/2008,8/12/2014,0,0,0,0,0,0,0,0,0,0,1184,0,0,746,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26612,"60202","60202","B5","G6350","S",7914320,1455196,"+42.0303552","-087.6855489"
8,9,"US1ILCK0027","STREAMWOOD 1.1 NNE, IL US","(42.0355,-88.1651)",42.0355,-88.1651,246,418,8/17/2007,11/17/2008,0,0,0,0,0,0,0,0,0,0,418,0,0,418,80,0,0,0,0,0,0,0,0,0,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10508,"60107","60107","B5","G6350","S",20651635,86802,"+42.0205861","-088.1777706"
14,15,"US1ILCK0046","DES PLAINES 0.5 NW, IL US","(42.0398,-87.9083)",42.0398,-87.9083,200,1332,2/20/2007,7/23/2011,0,0,0,0,0,0,0,0,0,0,1331,0,0,1201,579,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16186,"60016","60016","B5","G6350","S",27517064,251235,"+42.0495733","-087.8950026"
11,12,"US1ILCK0041","HOFFMAN ESTATES 2.1 SE, IL US","(42.0455,-88.1072)",42.0455,-88.1072,251,461,4/18/2007,6/27/2010,0,0,0,0,0,0,0,0,0,0,461,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15277,"60169","60169","B5","G6350","S",19907625,223449,"+42.0508698","-088.1166149"
115,116,"US1ILCK0278","HOFFMAN ESTATES 1.6 SE, IL US","(42.0481,-88.1162)",42.0481,-88.1162,242,986,4/5/2016,12/30/2018,0,0,0,0,0,0,0,0,0,0,986,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15277,"60169","60169","B5","G6350","S",19907625,223449,"+42.0508698","-088.1166149"
6,7,"US1ILCK0018","SKOKIE 1.0 NNE, IL US","(42.0503,-87.7298)",42.0503,-87.7298,192,283,12/14/2006,1/3/2009,0,0,0,0,0,0,0,0,0,0,283,0,0,283,61,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9460,"60076","60076","B5","G6350","S",13865978,0,"+42.0352596","-087.7299278"
105,106,"US1ILCK0245","ARLINGTON HEIGHTS 2.6 SSW, IL US","(42.0578,-87.9926)",42.0578,-87.9926,220,996,9/5/2014,12/30/2018,0,0,0,0,0,0,0,0,0,0,996,0,0,388,76,0,0,0,0,0,0,0,0,0,35,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,"60005","60005","B5","G6350","S",16986656,106656,"+42.0644900","-087.9854615"
49,50,"US1ILCK0107","EVANSTON 1.4 N, IL US","(42.0669,-87.6898)",42.0669,-87.6898,191,3620,4/1/2008,12/10/2018,0,0,0,0,0,0,0,0,0,0,3619,0,0,2477,599,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26296,"60201","60201","B5","G6350","S",12235936,2538085,"+42.0562143","-087.6924019"
79,80,"US1ILCK0178","ROLLING MEADOWS 0.9 ESE, IL US","(42.0693,-88.01)",42.0693,-88.01,215,772,4/25/2011,10/11/2017,0,0,0,0,0,0,0,0,0,0,769,0,0,472,26,0,0,0,0,0,0,0,0,0,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097,"60008","60008","B5","G6350","S",13383804,16606,"+42.0697858","-088.0162210"
96,97,"US1ILCK0215","GLENVIEW 0.9 SW, IL US","(42.0726,-87.8288)",42.0726,-87.8288,203,621,5/10/2013,1/23/2015,0,0,0,0,0,0,0,0,0,0,621,0,0,426,74,0,0,0,0,0,0,0,0,0,51,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13430,"60025","60025","B5","G6350","S",29801062,262577,"+42.0752009","-087.8210259"
65,66,"US1ILCK0150","ARLINGTON HEIGHTS 1.2 S, IL US","(42.078,-87.9838)",42.078,-87.9838,209,146,10/25/2009,5/10/2016,0,0,0,0,0,0,0,0,0,0,146,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,"60005","60005","B5","G6350","S",16986656,106656,"+42.0644900","-087.9854615"
72,73,"US1ILCK0163","ARLINGTON HEIGHTS 1.2 SW, IL US","(42.0819,-87.9971)",42.0819,-87.9971,216,1613,3/28/2010,11/6/2018,0,0,0,0,0,0,0,0,0,0,1613,0,0,935,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,"60005","60005","B5","G6350","S",16986656,106656,"+42.0644900","-087.9854615"
39,40,"US1ILCK0087","ARLINGTON HEIGHTS 1.3 SW, IL US","(42.0822,-88.0019)",42.0822,-88.0019,220,1156,12/5/2007,11/8/2018,0,0,0,0,0,0,0,0,0,0,1156,0,0,972,209,0,0,0,0,0,0,0,0,0,196,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,"60005","60005","B5","G6350","S",16986656,106656,"+42.0644900","-087.9854615"
93,94,"US1ILCK0208","GLENVIEW 1.2 WNW, IL US","(42.0888,-87.8358)",42.0888,-87.8358,200,326,12/1/2012,4/13/2016,0,0,0,0,0,0,0,0,0,0,326,0,0,237,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13433,"60026","60026","B5","G6350","S",10552661,0,"+42.0922336","-087.8374453"
78,79,"US1ILCK0175","WINNETKA 1.2 S, IL US","(42.0889,-87.74)",42.0889,-87.74,195,932,12/1/2010,10/19/2014,0,0,0,0,0,0,0,0,0,0,931,0,0,653,41,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9861,"60093","60093","B5","G6350","S",22063345,4002771,"+42.1067078","-087.7562917"
98,99,"US1ILCK0220","ARLINGTON HEIGHTS 0.5 SE, IL US","(42.0903,-87.9752)",42.0903,-87.9752,209,138,5/27/2013,11/25/2013,0,0,0,0,0,0,0,0,0,0,138,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,"60004","60004","B5","G6350","S",28706391,70451,"+42.1127796","-087.9795423"
60,61,"US1ILCK0143","INVERNESS 1.7 S, IL US","(42.0904,-88.0949)",42.0904,-88.0949,258,1616,7/10/2009,4/12/2014,0,0,0,0,0,0,0,0,0,0,1615,0,0,1210,611,0,0,0,0,0,0,0,0,0,97,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18099,"60067","60067","B5","G6350","S",35543887,165401,"+42.1063235","-088.0643368"
13,14,"US1ILCK0045","GLENVIEW 1.6 WNW, IL US","(42.092,-87.8416)",42.092,-87.8416,206,188,7/8/2008,11/29/2012,0,0,0,0,0,0,0,0,0,0,188,0,0,141,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13433,"60026","60026","B5","G6350","S",10552661,0,"+42.0922336","-087.8374453"
12,13,"US1ILCK0042","MOUNT PROSPECT 3.0 NE, IL US","(42.0962,-87.8967)",42.0962,-87.8967,199,3367,3/26/2007,12/30/2018,0,0,0,0,0,0,0,0,0,0,3361,0,0,2522,457,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17398,"60056","60056","B5","G6350","S",27829030,1676,"+42.0671658","-087.9347190"
86,87,"US1ILCK0193","WINNETKA 0.8 ESE, IL US","(42.1016,-87.729)",42.1016,-87.729,192,1941,11/17/2011,12/30/2018,0,0,0,0,0,0,0,0,0,0,1940,0,0,871,173,0,0,0,0,0,0,0,0,0,151,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9861,"60093","60093","B5","G6350","S",22063345,4002771,"+42.1067078","-087.7562917"
