"","trap.name","lat","lng","lat.lng.src","satellite.ind","trap_type","date","erraticus.NumMosquitos","pipiens.NumMosquitos","pipiens_restuans.NumMosquitos","restuans.NumMosquitos","salinarius.NumMosquitos","tarsalis.NumMosquitos","territans.NumMosquitos","unspecified.NumMosquitos","tot.NumMosquitos","erraticus.WnvPresent","pipiens.WnvPresent","pipiens_restuans.WnvPresent","restuans.WnvPresent","salinarius.WnvPresent","tarsalis.WnvPresent","territans.WnvPresent","unspecified.WnvPresent","any.WnvPresent","mo","wk","day.of.wk","day.of.wk.name","location","yr"
"13097","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-09-28,1,2,29,3,0,0,0,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,5,"Wed","(41.9738886,-87.8907904)",2017
"13098","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-06-08,0,0,0,23,0,0,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,23,6,"Thu","(41.9738886,-87.8907904)",2018
"13099","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-06-14,0,0,0,73,0,0,0,0,73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,5,"Wed","(41.9738886,-87.8907904)",2018
"13100","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-06-21,0,0,44,146,0,0,0,0,190,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6,25,5,"Wed","(41.9738886,-87.8907904)",2018
"13101","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-06-28,0,0,182,126,0,0,0,0,308,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6,26,5,"Wed","(41.9738886,-87.8907904)",2018
"13102","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-07-05,0,0,132,47,0,0,0,0,179,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,27,5,"Wed","(41.9738886,-87.8907904)",2018
"13103","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-07-12,0,0,11,7,0,0,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,5,"Wed","(41.9738886,-87.8907904)",2018
"13104","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-07-19,0,0,0,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,5,"Wed","(41.9738886,-87.8907904)",2018
"13105","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-08-02,0,0,20,9,0,0,0,0,29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,31,5,"Wed","(41.9738886,-87.8907904)",2018
"13106","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-08-16,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,5,"Wed","(41.9738886,-87.8907904)",2018
"13107","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-08-23,0,3,65,6,0,0,0,0,74,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,34,5,"Wed","(41.9738886,-87.8907904)",2018
"13108","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-08-30,0,0,7,4,0,0,0,0,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,35,5,"Wed","(41.9738886,-87.8907904)",2018
"13109","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-09-06,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36,5,"Wed","(41.9738886,-87.8907904)",2018
"13110","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-09-13,0,0,10,1,0,0,0,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,5,"Wed","(41.9738886,-87.8907904)",2018
"13111","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-09-20,0,0,3,0,1,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,5,"Wed","(41.9738886,-87.8907904)",2018
"13112","T912","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-09-27,0,0,4,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,5,"Wed","(41.9738886,-87.8907904)",2018
"13113","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-07-04,0,3,20,12,0,0,0,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,27,6,"Thu","(41.9738886,-87.8907904)",2008
"13114","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-07-14,0,0,29,16,0,0,0,0,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,2,"Sun","(41.9738886,-87.8907904)",2008
"13115","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-08-05,0,0,7,0,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,3,"Mon","(41.9738886,-87.8907904)",2008
"13116","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-08-19,0,4,159,36,0,0,0,0,199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,3,"Mon","(41.9738886,-87.8907904)",2008
"13117","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-09-02,0,2,36,4,0,0,0,0,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36,3,"Mon","(41.9738886,-87.8907904)",2008
"13118","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-09-15,0,0,8,0,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,2,"Sun","(41.9738886,-87.8907904)",2008
"13119","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-06-03,0,0,72,9,0,0,0,0,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,22,4,"Tue","(41.9738886,-87.8907904)",2009
"13120","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-06-15,0,7,14,10,0,0,0,0,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,2,"Sun","(41.9738886,-87.8907904)",2009
"13121","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-06-29,0,3,36,11,0,0,0,0,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,2,"Sun","(41.9738886,-87.8907904)",2009
"13122","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-07-17,0,0,97,15,0,0,0,0,112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,6,"Thu","(41.9738886,-87.8907904)",2009
"13123","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-07-31,0,2,33,23,0,0,3,0,61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,31,6,"Thu","(41.9738886,-87.8907904)",2009
"13124","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-09-03,0,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36,5,"Wed","(41.9738886,-87.8907904)",2009
"13125","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-06-02,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,22,4,"Tue","(41.9738886,-87.8907904)",2010
"13126","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-07-12,0,8,26,12,0,0,0,0,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,2,"Sun","(41.9738886,-87.8907904)",2010
"13127","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-07-13,0,0,50,0,0,0,0,0,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,3,"Mon","(41.9738886,-87.8907904)",2010
"13128","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-07-19,0,16,243,24,1,0,0,0,284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,2,"Sun","(41.9738886,-87.8907904)",2010
"13129","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-07-26,0,3,23,12,2,0,0,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,2,"Sun","(41.9738886,-87.8907904)",2010
"13130","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-07-30,0,1,40,10,5,0,0,0,56,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7,31,6,"Thu","(41.9738886,-87.8907904)",2010
"13131","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-08-06,0,11,48,10,0,0,0,0,69,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,32,6,"Thu","(41.9738886,-87.8907904)",2010
"13132","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-08-13,0,8,21,6,0,0,0,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,6,"Thu","(41.9738886,-87.8907904)",2010
"13133","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-08-20,0,17,123,7,0,0,0,0,147,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,34,6,"Thu","(41.9738886,-87.8907904)",2010
"13134","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-08-27,0,6,178,38,0,0,6,0,228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35,6,"Thu","(41.9738886,-87.8907904)",2010
"13135","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-09-02,0,3,18,0,0,0,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,35,5,"Wed","(41.9738886,-87.8907904)",2010
"13136","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-09-13,0,7,46,56,0,0,5,4,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,2,"Sun","(41.9738886,-87.8907904)",2010
"13137","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-09-17,0,0,6,7,0,1,0,0,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,38,6,"Thu","(41.9738886,-87.8907904)",2010
"13138","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-09-24,0,0,6,5,0,0,0,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,6,"Thu","(41.9738886,-87.8907904)",2010
"13139","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-10-01,0,0,2,2,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,6,"Thu","(41.9738886,-87.8907904)",2010
"13140","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-06-30,0,0,68,50,0,0,0,0,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,5,"Wed","(41.9738886,-87.8907904)",2011
"13141","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-07-11,0,0,83,37,0,0,0,0,120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,2,"Sun","(41.9738886,-87.8907904)",2011
"13142","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-07-25,0,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,2,"Sun","(41.9738886,-87.8907904)",2011
"13143","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-07-29,0,9,11,5,0,0,0,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,6,"Thu","(41.9738886,-87.8907904)",2011
"13144","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-08-05,0,0,11,1,0,0,0,0,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,31,6,"Thu","(41.9738886,-87.8907904)",2011
"13145","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-08-12,0,9,37,3,1,0,0,0,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,6,"Thu","(41.9738886,-87.8907904)",2011
"13146","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-08-19,0,27,13,5,0,0,0,0,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,6,"Thu","(41.9738886,-87.8907904)",2011
"13147","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-09-02,0,11,23,9,0,0,0,0,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,35,6,"Thu","(41.9738886,-87.8907904)",2011
"13148","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-09-12,0,0,3,1,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,2,"Sun","(41.9738886,-87.8907904)",2011
"13149","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-09-16,0,11,8,0,0,0,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,6,"Thu","(41.9738886,-87.8907904)",2011
"13150","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-09-23,0,0,21,0,0,0,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,6,"Thu","(41.9738886,-87.8907904)",2011
"13151","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-09-30,0,0,2,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,6,"Thu","(41.9738886,-87.8907904)",2011
"13152","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-06-08,0,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,23,6,"Thu","(41.9738886,-87.8907904)",2012
"13153","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-06-21,0,0,0,14,0,0,0,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,5,"Wed","(41.9738886,-87.8907904)",2012
"13154","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-06-29,0,0,112,12,0,0,0,0,124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,6,"Thu","(41.9738886,-87.8907904)",2012
"13155","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-07-09,0,0,34,8,0,0,0,0,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,28,2,"Sun","(41.9738886,-87.8907904)",2012
"13156","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-07-13,0,0,20,5,0,0,0,0,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,28,6,"Thu","(41.9738886,-87.8907904)",2012
"13157","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-07-20,0,0,61,0,0,0,0,0,61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,6,"Thu","(41.9738886,-87.8907904)",2012
"13158","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-07-27,0,0,27,0,0,0,0,0,27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,30,6,"Thu","(41.9738886,-87.8907904)",2012
"13159","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-08-03,0,5,172,6,0,0,0,0,183,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,31,6,"Thu","(41.9738886,-87.8907904)",2012
"13160","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-08-10,0,0,43,0,0,0,0,0,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,6,"Thu","(41.9738886,-87.8907904)",2012
"13161","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-08-17,0,2,34,0,0,0,0,0,36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,33,6,"Thu","(41.9738886,-87.8907904)",2012
"13162","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-08-24,0,0,18,0,0,0,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,6,"Thu","(41.9738886,-87.8907904)",2012
"13163","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-08-31,0,0,22,0,0,0,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35,6,"Thu","(41.9738886,-87.8907904)",2012
"13164","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-09-10,0,13,81,6,0,0,0,0,100,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,37,2,"Sun","(41.9738886,-87.8907904)",2012
"13165","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-09-13,0,0,77,0,0,0,0,0,77,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,37,5,"Wed","(41.9738886,-87.8907904)",2012
"13166","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-09-20,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,5,"Wed","(41.9738886,-87.8907904)",2012
"13167","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2012-09-28,0,32,23,0,0,0,0,0,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,6,"Thu","(41.9738886,-87.8907904)",2012
"13168","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-06-07,0,0,0,5,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,23,6,"Thu","(41.9738886,-87.8907904)",2013
"13169","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-06-14,0,0,39,27,0,0,0,0,66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,6,"Thu","(41.9738886,-87.8907904)",2013
"13170","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-06-21,0,0,0,13,0,0,0,0,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,6,"Thu","(41.9738886,-87.8907904)",2013
"13171","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-06-28,0,0,17,0,0,0,0,0,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,6,"Thu","(41.9738886,-87.8907904)",2013
"13172","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-07-08,0,0,41,38,0,0,0,0,79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,27,2,"Sun","(41.9738886,-87.8907904)",2013
"13173","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-07-12,0,0,0,27,0,0,0,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,6,"Thu","(41.9738886,-87.8907904)",2013
"13174","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-07-19,0,0,15,96,0,0,0,0,111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,6,"Thu","(41.9738886,-87.8907904)",2013
"13175","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-07-25,0,0,8,7,0,0,0,0,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,5,"Wed","(41.9738886,-87.8907904)",2013
"13176","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-08-01,0,0,218,0,0,0,0,0,218,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,31,5,"Wed","(41.9738886,-87.8907904)",2013
"13177","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-08-08,0,0,11,0,0,0,0,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,5,"Wed","(41.9738886,-87.8907904)",2013
"13178","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-08-15,0,0,22,10,0,0,0,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,5,"Wed","(41.9738886,-87.8907904)",2013
"13179","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-08-22,0,10,0,0,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,5,"Wed","(41.9738886,-87.8907904)",2013
"13180","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-08-29,0,31,0,0,0,0,0,0,31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,35,5,"Wed","(41.9738886,-87.8907904)",2013
"13181","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-09-06,0,34,0,26,0,0,0,0,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36,6,"Thu","(41.9738886,-87.8907904)",2013
"13182","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-06-05,0,0,22,33,0,0,0,0,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,23,5,"Wed","(41.9738886,-87.8907904)",2014
"13183","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-06-19,0,0,0,14,0,0,0,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25,5,"Wed","(41.9738886,-87.8907904)",2014
"13184","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-07-03,0,0,17,0,0,0,0,0,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,27,5,"Wed","(41.9738886,-87.8907904)",2014
"13185","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-07-10,0,0,12,28,0,0,1,0,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28,5,"Wed","(41.9738886,-87.8907904)",2014
"13186","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-07-17,0,0,26,0,0,0,0,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,29,5,"Wed","(41.9738886,-87.8907904)",2014
"13187","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-07-24,0,0,0,6,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30,5,"Wed","(41.9738886,-87.8907904)",2014
"13188","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-07-31,0,13,0,0,0,0,0,0,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,31,5,"Wed","(41.9738886,-87.8907904)",2014
"13189","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-08-07,0,21,27,0,0,0,0,0,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,5,"Wed","(41.9738886,-87.8907904)",2014
"13190","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-08-14,0,21,6,0,0,0,0,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,5,"Wed","(41.9738886,-87.8907904)",2014
"13191","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-08-21,0,0,25,17,0,0,0,0,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,34,5,"Wed","(41.9738886,-87.8907904)",2014
"13192","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-08-28,0,19,0,9,0,0,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35,5,"Wed","(41.9738886,-87.8907904)",2014
"13193","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-09-05,0,4,0,5,0,0,0,0,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36,6,"Thu","(41.9738886,-87.8907904)",2014
"13194","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-09-11,0,0,1,1,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37,5,"Wed","(41.9738886,-87.8907904)",2014
"13195","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-09-18,0,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,5,"Wed","(41.9738886,-87.8907904)",2014
"13196","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-09-25,0,7,11,3,0,0,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,5,"Wed","(41.9738886,-87.8907904)",2014
"13197","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-06-04,0,0,0,24,0,0,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,23,5,"Wed","(41.9738886,-87.8907904)",2015
"13198","T913","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-06-11,0,0,0,5,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,5,"Wed","(41.9738886,-87.8907904)",2015
