"trap.name","lat","lng","lat.lng.src","satellite.ind","trap_type","date","erraticus.NumMosquitos","pipiens.NumMosquitos","pipiens_restuans.NumMosquitos","restuans.NumMosquitos","salinarius.NumMosquitos","tarsalis.NumMosquitos","territans.NumMosquitos","unspecified.NumMosquitos","tot.NumMosquitos","erraticus.WnvPresent","pipiens.WnvPresent","pipiens_restuans.WnvPresent","restuans.WnvPresent","salinarius.WnvPresent","tarsalis.WnvPresent","territans.WnvPresent","unspecified.WnvPresent","any.WnvPresent","location","yr","mo","wk","day.of.wk","day.of.wk.name"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-08-29,0,40,19,0,0,0,0,0,59,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2013,8,35,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-09-06,0,29,37,0,0,0,0,0,66,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2013,9,36,6,"Thu"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-09-12,0,27,31,0,0,0,0,0,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2013,9,37,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-09-19,0,0,13,0,0,0,0,0,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2013,9,38,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2013-09-26,0,0,4,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2013,9,39,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-07-17,0,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2014,7,29,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-07-31,0,0,0,6,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2014,7,31,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-08-07,0,7,0,0,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2014,8,32,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-08-14,0,7,1,2,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2014,8,33,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-08-21,0,4,23,0,0,0,0,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2014,8,34,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2014-08-28,0,8,0,0,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2014,8,35,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-06-04,0,0,0,14,0,0,0,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,6,23,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-06-11,0,0,0,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,6,24,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-06-18,0,0,0,23,0,0,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,6,25,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-06-25,0,0,11,25,0,0,0,0,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,6,26,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-07-02,0,0,14,26,0,0,0,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,7,27,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-07-09,0,0,0,15,0,0,0,0,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,7,28,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-07-16,0,5,3,13,0,0,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,7,29,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-07-23,0,0,5,34,0,0,0,0,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,7,30,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-07-30,0,0,2,23,0,0,0,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,7,31,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-08-06,0,0,7,45,0,0,0,0,52,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2015,8,32,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-08-13,0,0,47,0,0,0,0,0,47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2015,8,33,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-08-20,0,0,2,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,8,34,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-08-27,0,0,78,0,0,0,0,0,78,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2015,8,35,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-09-02,0,0,6,0,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,9,35,4,"Tue"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-09-10,0,0,3,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,9,37,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-09-17,0,0,7,0,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,9,38,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-09-23,0,0,6,0,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,9,38,4,"Tue"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2015-09-30,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2015,9,39,4,"Tue"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-06-09,0,0,4,4,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2016,6,23,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-06-16,0,0,0,6,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2016,6,24,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-06-22,0,0,0,47,0,0,0,0,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2016,6,25,4,"Tue"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-07-01,0,0,8,14,0,0,0,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2016,7,27,6,"Thu"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-07-14,0,0,6,24,0,0,1,0,31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2016,7,28,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-07-21,0,3,31,6,0,0,0,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2016,7,29,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-07-27,0,4,111,25,0,0,0,0,140,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2016,7,30,4,"Tue"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-08-04,0,0,5,15,0,0,0,0,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2016,8,31,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-08-11,0,17,0,16,0,0,0,0,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2016,8,32,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-08-19,0,0,3,11,0,0,0,0,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2016,8,34,6,"Thu"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-08-25,0,0,6,0,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2016,8,34,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-09-01,0,8,10,0,0,0,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2016,9,35,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-09-08,0,0,10,3,0,0,0,0,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2016,9,36,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-09-15,0,0,13,11,0,0,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2016,9,37,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-09-22,0,0,0,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2016,9,38,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2016-09-29,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2016,9,39,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-06-16,0,0,2,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2017,6,24,6,"Thu"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-06-19,0,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2017,6,25,2,"Sun"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-06-22,0,0,2,4,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2017,6,25,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-06-29,0,0,4,7,0,0,0,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2017,6,26,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-07-14,0,0,29,18,0,0,0,0,47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2017,7,28,6,"Thu"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-07-20,0,3,33,0,0,0,0,0,36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2017,7,29,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-07-27,0,0,26,18,0,0,0,0,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2017,7,30,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-08-03,0,0,33,7,0,0,0,0,40,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2017,8,31,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-08-10,0,0,34,15,0,0,0,0,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2017,8,32,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-08-17,0,21,98,59,0,0,0,0,178,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2017,8,33,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-08-24,0,0,84,6,0,0,0,0,90,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2017,8,34,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-08-31,0,0,9,1,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2017,8,35,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-09-08,0,0,2,2,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2017,9,36,6,"Thu"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-09-14,0,0,3,3,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2017,9,37,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-09-21,0,0,1,1,0,0,0,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2017,9,38,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2017-09-28,0,0,2,0,0,0,0,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2017,9,39,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-06-08,0,0,0,19,0,0,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,6,23,6,"Thu"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-06-14,0,0,35,66,0,0,0,0,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,6,24,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-06-21,0,0,6,39,0,0,0,0,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,6,25,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-06-28,0,0,187,283,0,0,0,0,470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,6,26,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-07-05,0,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,7,27,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-07-12,0,0,5,3,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,7,28,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-07-19,0,2,8,8,0,0,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,7,29,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-07-26,0,0,14,6,0,0,0,0,20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2018,7,30,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-08-02,0,0,7,7,0,0,0,0,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2018,8,31,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-08-09,0,2,22,12,0,0,0,0,36,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2018,8,32,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-08-16,0,9,19,12,0,0,0,0,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2018,8,33,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-08-23,0,2,16,3,0,0,0,0,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2018,8,34,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-08-30,0,0,3,0,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,8,35,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-09-06,0,2,5,2,0,0,1,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,9,36,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-09-13,0,0,5,0,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,9,37,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-09-20,0,4,21,6,1,0,0,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,9,38,5,"Wed"
"T905","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2018-09-27,0,0,9,3,0,0,0,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2018,9,39,5,"Wed"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-06-24,0,0,0,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2008,6,26,3,"Mon"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-07-29,0,7,56,1,1,0,0,0,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2008,7,31,3,"Mon"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-08-19,0,2,59,7,0,0,0,0,68,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2008,8,34,3,"Mon"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-08-26,0,0,19,4,0,0,0,0,23,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2008,8,35,3,"Mon"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-09-02,0,0,16,0,0,0,0,0,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.9738886,-87.8907904)",2008,9,36,3,"Mon"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-09-09,0,0,8,1,0,0,0,0,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2008,9,37,3,"Mon"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-09-15,0,0,13,0,0,0,0,0,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2008,9,37,2,"Sun"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-09-19,0,0,10,0,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2008,9,38,6,"Thu"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2008-09-29,0,0,19,0,0,0,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2008,9,39,2,"Sun"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-06-15,0,0,1,4,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2009,6,24,2,"Sun"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-06-29,0,3,205,17,0,0,0,0,225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2009,6,26,2,"Sun"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-07-06,0,0,13,0,0,0,0,0,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2009,7,27,2,"Sun"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-07-13,0,0,3,4,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2009,7,28,2,"Sun"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-07-27,0,2,12,6,0,0,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2009,7,30,2,"Sun"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-07-31,0,0,2,2,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2009,7,31,6,"Thu"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-08-07,0,0,11,7,0,0,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2009,8,32,6,"Thu"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-08-13,0,0,9,1,0,0,0,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2009,8,33,5,"Wed"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-08-25,0,2,12,0,0,0,0,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2009,8,34,3,"Mon"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-09-03,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2009,9,36,5,"Wed"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2009-09-25,0,3,2,0,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2009,9,39,6,"Thu"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-06-28,0,0,24,8,0,0,0,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2010,6,26,2,"Sun"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-07-02,0,2,5,8,0,0,0,0,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2010,7,27,6,"Thu"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-07-19,0,3,56,9,0,0,0,0,68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2010,7,29,2,"Sun"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2010-08-06,0,2,12,5,1,0,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2010,8,32,6,"Thu"
"T906","41.9738886","-87.8907904","Google",FALSE,"GRAVID",2011-06-10,0,4,3,32,0,0,0,0,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.9738886,-87.8907904)",2011,6,23,6,"Thu"
